S0,K,r,T,corp,alpha,beta,omega,gamma,lambda,V
1.0,0.8750000000000017,0.05,59.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499958861186126
1.0,1.0,0.05,59.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.03231739674282703
1.0,1.0,0.05,59.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.1250000000000013,0.05,59.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.009104617013681874
1.0,1.1250000000000013,0.05,59.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.2500000000000022,0.05,59.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0017810786534781524
1.0,1.2500000000000022,0.05,59.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3750000000000036,0.05,59.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3750000000000036,0.05,59.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.5000000000000047,0.05,59.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.5000000000000047,0.05,59.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,0.5000000000000009,0.05,122.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.5000001906110053
1.0,0.5000000000000009,0.05,122.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.5000001906110053
1.0,0.6250000000000011,0.05,122.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37499968391736394
1.0,0.6250000000000011,0.05,122.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37499968391736394
1.0,0.7500000000000014,0.05,122.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.25000009530550266
1.0,0.7500000000000014,0.05,122.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.25000009530550266
1.0,0.8750000000000017,0.05,122.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499958861186126
1.0,0.8750000000000017,0.05,122.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499958861186126
1.0,1.0,0.05,122.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.015136414309223864
1.0,1.0,0.05,122.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.1250000000000013,0.05,122.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0009502146424483956
1.0,1.1250000000000013,0.05,122.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.2500000000000022,0.05,122.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,7.620078775190033e-05
1.0,1.2500000000000022,0.05,122.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3750000000000036,0.05,122.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3750000000000036,0.05,122.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.5000000000000047,0.05,122.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.5000000000000047,0.05,122.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,0.5000000000000009,0.05,176.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.5000001906110053
1.0,0.5000000000000009,0.05,176.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.5000001906110053
1.0,0.6250000000000011,0.05,176.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37499968391736394
1.0,0.6250000000000011,0.05,176.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37499968391736394
1.0,0.7500000000000014,0.05,176.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.25000009530550266
1.0,0.7500000000000014,0.05,176.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.25000009530550266
1.0,0.8750000000000017,0.05,176.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499958861186126
1.0,0.8750000000000017,0.05,176.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499958861186126
1.0,1.0,0.05,176.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.00882092974361757
1.0,1.0,0.05,176.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.1250000000000013,0.05,176.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.00018728868314924903
1.0,1.1250000000000013,0.05,176.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.2500000000000022,0.05,176.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,5.508490680860264e-06
1.0,1.2500000000000022,0.05,176.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3750000000000036,0.05,176.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3750000000000036,0.05,176.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.5000000000000047,0.05,176.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.5000000000000047,0.05,176.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,0.5000000000000009,0.05,248.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.5000001906110053
1.0,0.5000000000000009,0.05,248.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.5000001906110053
1.0,0.6250000000000011,0.05,248.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37499968391736394
1.0,0.6250000000000011,0.05,248.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37499968391736394
1.0,0.7500000000000014,0.05,248.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.25000009530550266
1.0,0.7500000000000014,0.05,248.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.25000009530550266
1.0,0.8750000000000017,0.05,248.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499958861186126
1.0,0.8750000000000017,0.05,248.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499958861186126
1.0,1.0,0.05,248.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.004293868485730577
1.0,1.0,0.05,248.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.1250000000000013,0.05,248.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,2.2033962723441058e-05
1.0,1.1250000000000013,0.05,248.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.2500000000000022,0.05,248.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.2500000000000022,0.05,248.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3750000000000036,0.05,248.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3750000000000036,0.05,248.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.5000000000000047,0.05,248.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.5000000000000047,0.05,248.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,0.5000000000000009,0.05,356.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.5000001906110053
1.0,0.5000000000000009,0.05,356.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.5000001906110053
1.0,0.6250000000000011,0.05,356.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37499968391736394
1.0,0.6250000000000011,0.05,356.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37499968391736394
1.0,0.7500000000000014,0.05,356.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.25000009530550266
1.0,0.7500000000000014,0.05,356.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.25000009530550266
1.0,0.8750000000000017,0.05,356.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499958861186126
1.0,0.8750000000000017,0.05,356.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12499958861186126
1.0,1.0,0.05,356.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0014579138668676835
1.0,1.0,0.05,356.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.1250000000000013,0.05,356.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,9.180817801433775e-07
1.0,1.1250000000000013,0.05,356.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.2500000000000022,0.05,356.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.2500000000000022,0.05,356.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3750000000000036,0.05,356.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.3750000000000036,0.05,356.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.5000000000000047,0.05,356.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.5000000000000047,0.05,356.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,0.5,0.05,5.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.6106078711860029
1.0,0.5,0.05,5.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.499999605778416
1.0,0.6250000000000002,0.05,5.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.513258366944886
1.0,0.6250000000000002,0.05,5.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37500041968313036
1.0,0.7500000000000004,0.05,5.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.41590790890467805
1.0,0.7500000000000004,0.05,5.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.25000027978875355
1.0,0.8750000000000007,0.05,5.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.31855745086447
1.0,0.8750000000000007,0.05,5.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12500013989437678
1.0,1.0,0.05,5.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.22120794662335316
1.0,1.0,0.05,5.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.1249999999999964,0.05,5.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12385748858314514
1.0,1.1249999999999964,0.05,5.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.2500000000000024,0.05,5.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.026507984342028307
1.0,1.2500000000000024,0.05,5.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.374999999999999,0.05,5.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.374999999999999,0.05,5.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.5000000000000047,0.05,5.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.5000000000000047,0.05,5.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,0.5,0.05,5.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.6106078711860029
1.0,0.5,0.05,5.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.499999605778416
1.0,0.6250000000000002,0.05,5.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.513258366944886
1.0,0.6250000000000002,0.05,5.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37500041968313036
1.0,0.7500000000000004,0.05,5.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.41590790890467805
1.0,0.7500000000000004,0.05,5.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.25000027978875355
1.0,0.8750000000000007,0.05,5.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.31855745086447
1.0,0.8750000000000007,0.05,5.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12500013989437678
1.0,1.0,0.05,5.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.22120794662335316
1.0,1.0,0.05,5.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.1249999999999964,0.05,5.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12385748858314514
1.0,1.1249999999999964,0.05,5.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.2500000000000024,0.05,5.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.026507984342028307
1.0,1.2500000000000024,0.05,5.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.374999999999999,0.05,5.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.374999999999999,0.05,5.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.5000000000000047,0.05,5.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.5000000000000047,0.05,5.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,0.5,0.05,16.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.499999605778416
1.0,0.5,0.05,16.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.499999605778416
1.0,0.6250000000000002,0.05,16.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37500041968313036
1.0,0.6250000000000002,0.05,16.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37500041968313036
1.0,0.7500000000000004,0.05,16.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.25790822805371316
1.0,0.7500000000000004,0.05,16.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.25000027978875355
1.0,0.8750000000000007,0.05,16.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.18379422347279176
1.0,0.8750000000000007,0.05,16.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12500013989437678
1.0,1.0,0.05,16.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12762594879239075
1.0,1.0,0.05,16.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.1249999999999964,0.05,16.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.07145958171017208
1.0,1.1249999999999964,0.05,16.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.2500000000000024,0.05,16.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.015293214627953435
1.0,1.2500000000000024,0.05,16.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.374999999999999,0.05,16.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.374999999999999,0.05,16.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.5000000000000047,0.05,16.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.5000000000000047,0.05,16.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,0.5,0.05,37.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.499999605778416
1.0,0.5,0.05,37.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.499999605778416
1.0,0.6250000000000002,0.05,37.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37500041968313036
1.0,0.6250000000000002,0.05,37.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37500041968313036
1.0,0.7500000000000004,0.05,37.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.25000027978875355
1.0,0.7500000000000004,0.05,37.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.25000027978875355
1.0,0.8750000000000007,0.05,37.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12500013989437678
1.0,0.8750000000000007,0.05,37.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12500013989437678
1.0,1.0,0.05,37.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.053335491379601356
1.0,1.0,0.05,37.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.1249999999999964,0.05,37.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.025006704572513604
1.0,1.1249999999999964,0.05,37.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.2500000000000024,0.05,37.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.005351766700601642
1.0,1.2500000000000024,0.05,37.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.374999999999999,0.05,37.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.374999999999999,0.05,37.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.5000000000000047,0.05,37.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.5000000000000047,0.05,37.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,0.5,0.05,58.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.499999605778416
1.0,0.5,0.05,58.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.499999605778416
1.0,0.6250000000000002,0.05,58.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37500041968313036
1.0,0.6250000000000002,0.05,58.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37500041968313036
1.0,0.7500000000000004,0.05,58.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.25000027978875355
1.0,0.7500000000000004,0.05,58.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.25000027978875355
1.0,0.8750000000000007,0.05,58.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12500013989437678
1.0,0.8750000000000007,0.05,58.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12500013989437678
1.0,1.0,0.05,58.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.03296997318476153
1.0,1.0,0.05,58.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.1249999999999964,0.05,58.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.009477901569039122
1.0,1.1249999999999964,0.05,58.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.2500000000000024,0.05,58.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0018732614150742512
1.0,1.2500000000000024,0.05,58.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.374999999999999,0.05,58.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.374999999999999,0.05,58.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.5000000000000047,0.05,58.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.5000000000000047,0.05,58.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,0.5,0.05,121.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.499999605778416
1.0,0.5,0.05,121.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.499999605778416
1.0,0.6250000000000002,0.05,121.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37500041968313036
1.0,0.6250000000000002,0.05,121.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37500041968313036
1.0,0.7500000000000004,0.05,121.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.25000027978875355
1.0,0.7500000000000004,0.05,121.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.25000027978875355
1.0,0.8750000000000007,0.05,121.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12500013989437678
1.0,0.8750000000000007,0.05,121.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12500013989437678
1.0,1.0,0.05,121.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.015288445632497543
1.0,1.0,0.05,121.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.1249999999999964,0.05,121.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0009795516666401508
1.0,1.1249999999999964,0.05,121.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.2500000000000024,0.05,121.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,8.01191236589802e-05
1.0,1.2500000000000024,0.05,121.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.374999999999999,0.05,121.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.374999999999999,0.05,121.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.5000000000000047,0.05,121.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.5000000000000047,0.05,121.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,0.5,0.05,175.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.499999605778416
1.0,0.5,0.05,175.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.499999605778416
1.0,0.6250000000000002,0.05,175.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37500041968313036
1.0,0.6250000000000002,0.05,175.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37500041968313036
1.0,0.7500000000000004,0.05,175.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.25000027978875355
1.0,0.7500000000000004,0.05,175.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.25000027978875355
1.0,0.8750000000000007,0.05,175.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12500013989437678
1.0,0.8750000000000007,0.05,175.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12500013989437678
1.0,1.0,0.05,175.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.008909437310696834
1.0,1.0,0.05,175.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.1249999999999964,0.05,175.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.00019362121550920214
1.0,1.1249999999999964,0.05,175.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.2500000000000024,0.05,175.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,5.7227945470700135e-06
1.0,1.2500000000000024,0.05,175.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.374999999999999,0.05,175.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.374999999999999,0.05,175.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.5000000000000047,0.05,175.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.5000000000000047,0.05,175.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,0.5,0.05,247.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.499999605778416
1.0,0.5,0.05,247.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.499999605778416
1.0,0.6250000000000002,0.05,247.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37500041968313036
1.0,0.6250000000000002,0.05,247.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.37500041968313036
1.0,0.7500000000000004,0.05,247.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.25000027978875355
1.0,0.7500000000000004,0.05,247.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.25000027978875355
1.0,0.8750000000000007,0.05,247.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12500013989437678
1.0,0.8750000000000007,0.05,247.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.12500013989437678
1.0,1.0,0.05,247.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.004336924467587893
1.0,1.0,0.05,247.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.1249999999999964,0.05,247.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,2.1937379097101723e-05
1.0,1.1249999999999964,0.05,247.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.2500000000000024,0.05,247.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.2500000000000024,0.05,247.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.374999999999999,0.05,247.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.374999999999999,0.05,247.0,-1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
1.0,1.5000000000000047,0.05,247.0,1,-5.876148359032911,0.8,-5.999999999999996,100.0,0.5,0.0
