S0,m,r,T,corp,alpha,beta,omega,gamma,lambda,V
92.543323157114,1.05,0.03,9,1,1.33e-06,0.8,1e-06,100,0.5,7.9013
92.543323157114,1.05,0.03,9,-1,1.33e-06,0.8,1e-06,100,0.5,0
92.543323157114,1.1,0.03,9,1,1.33e-06,0.8,1e-06,100,0.5,4.369
92.543323157114,1.1,0.03,9,-1,1.33e-06,0.8,1e-06,100,0.5,0
92.543323157114,1.15,0.03,9,1,1.33e-06,0.8,1e-06,100,0.5,0.8656
92.543323157114,1.15,0.03,9,-1,1.33e-06,0.8,1e-06,100,0.5,0
92.543323157114,1.2,0.03,9,1,1.33e-06,0.8,1e-06,100,0.5,0
92.543323157114,1.2,0.03,9,-1,1.33e-06,0.8,1e-06,100,0.5,0
92.543323157114,0.8,0.03,20,1,1.33e-06,0.8,1e-06,100,0.5,19.0616
92.543323157114,0.8,0.03,20,-1,1.33e-06,0.8,1e-06,100,0.5,18.5087
92.543323157114,0.85,0.03,20,1,1.33e-06,0.8,1e-06,100,0.5,15.8931
92.543323157114,0.85,0.03,20,-1,1.33e-06,0.8,1e-06,100,0.5,13.8815
92.543323157114,0.9,0.03,20,1,1.33e-06,0.8,1e-06,100,0.5,13.2988
92.543323157114,0.9,0.03,20,-1,1.33e-06,0.8,1e-06,100,0.5,9.2543
92.543323157114,0.95,0.03,20,1,1.33e-06,0.8,1e-06,100,0.5,10.7593
92.543323157114,0.95,0.03,20,-1,1.33e-06,0.8,1e-06,100,0.5,4.6272
92.543323157114,1,0.03,20,1,1.33e-06,0.8,1e-06,100,0.5,8.2199
92.543323157114,1,0.03,20,-1,1.33e-06,0.8,1e-06,100,0.5,0
92.543323157114,1.05,0.03,20,1,1.33e-06,0.8,1e-06,100,0.5,5.6804
92.543323157114,1.05,0.03,20,-1,1.33e-06,0.8,1e-06,100,0.5,0
92.543323157114,1.1,0.03,20,1,1.33e-06,0.8,1e-06,100,0.5,3.141
92.543323157114,1.1,0.03,20,-1,1.33e-06,0.8,1e-06,100,0.5,0
92.543323157114,1.15,0.03,20,1,1.33e-06,0.8,1e-06,100,0.5,0.6223
92.543323157114,1.15,0.03,20,-1,1.33e-06,0.8,1e-06,100,0.5,0
92.543323157114,1.2,0.03,20,1,1.33e-06,0.8,1e-06,100,0.5,0
92.543323157114,1.2,0.03,20,-1,1.33e-06,0.8,1e-06,100,0.5,0
92.543323157114,0.8,0.03,41,1,1.33e-06,0.8,1e-06,100,0.5,18.5087
92.543323157114,0.8,0.03,41,-1,1.33e-06,0.8,1e-06,100,0.5,18.5087
92.543323157114,0.85,0.03,41,1,1.33e-06,0.8,1e-06,100,0.5,13.8815
92.543323157114,0.85,0.03,41,-1,1.33e-06,0.8,1e-06,100,0.5,13.8815
92.543323157114,0.9,0.03,41,1,1.33e-06,0.8,1e-06,100,0.5,9.4399
92.543323157114,0.9,0.03,41,-1,1.33e-06,0.8,1e-06,100,0.5,9.2543
92.543323157114,0.95,0.03,41,1,1.33e-06,0.8,1e-06,100,0.5,6.3843
92.543323157114,0.95,0.03,41,-1,1.33e-06,0.8,1e-06,100,0.5,4.6272
92.543323157114,1,0.03,41,1,1.33e-06,0.8,1e-06,100,0.5,4.4191
92.543323157114,1,0.03,41,-1,1.33e-06,0.8,1e-06,100,0.5,0
92.543323157114,1.05,0.03,41,1,1.33e-06,0.8,1e-06,100,0.5,3.0254
92.543323157114,1.05,0.03,41,-1,1.33e-06,0.8,1e-06,100,0.5,0
92.543323157114,1.1,0.03,41,1,1.33e-06,0.8,1e-06,100,0.5,1.6729
92.543323157114,1.1,0.03,41,-1,1.33e-06,0.8,1e-06,100,0.5,0
92.543323157114,1.15,0.03,41,1,1.33e-06,0.8,1e-06,100,0.5,0.3314
92.543323157114,1.15,0.03,41,-1,1.33e-06,0.8,1e-06,100,0.5,0
92.543323157114,1.2,0.03,41,1,1.33e-06,0.8,1e-06,100,0.5,0
92.543323157114,1.2,0.03,41,-1,1.33e-06,0.8,1e-06,100,0.5,0
92.543323157114,0.8,0.03,62,1,1.33e-06,0.8,1e-06,100,0.5,18.5087
92.543323157114,0.8,0.03,62,-1,1.33e-06,0.8,1e-06,100,0.5,18.5087
92.543323157114,0.85,0.03,62,1,1.33e-06,0.8,1e-06,100,0.5,13.8815
92.543323157114,0.85,0.03,62,-1,1.33e-06,0.8,1e-06,100,0.5,13.8815
92.543323157114,0.9,0.03,62,1,1.33e-06,0.8,1e-06,100,0.5,9.2543
92.543323157114,0.9,0.03,62,-1,1.33e-06,0.8,1e-06,100,0.5,9.2543
92.543323157114,0.95,0.03,62,1,1.33e-06,0.8,1e-06,100,0.5,5.1326
92.543323157114,0.95,0.03,62,-1,1.33e-06,0.8,1e-06,100,0.5,4.6272
92.543323157114,1,0.03,62,1,1.33e-06,0.8,1e-06,100,0.5,2.8557
92.543323157114,1,0.03,62,-1,1.33e-06,0.8,1e-06,100,0.5,0
92.543323157114,1.05,0.03,62,1,1.33e-06,0.8,1e-06,100,0.5,1.6341
92.543323157114,1.05,0.03,62,-1,1.33e-06,0.8,1e-06,100,0.5,0
92.543323157114,1.1,0.03,62,1,1.33e-06,0.8,1e-06,100,0.5,0.891
92.543323157114,1.1,0.03,62,-1,1.33e-06,0.8,1e-06,100,0.5,0
92.543323157114,1.15,0.03,62,1,1.33e-06,0.8,1e-06,100,0.5,0.1765
92.543323157114,1.15,0.03,62,-1,1.33e-06,0.8,1e-06,100,0.5,0
92.543323157114,1.2,0.03,62,1,1.33e-06,0.8,1e-06,100,0.5,0
92.543323157114,1.2,0.03,62,-1,1.33e-06,0.8,1e-06,100,0.5,0
92.543323157114,0.8,0.03,125,1,1.33e-06,0.8,1e-06,100,0.5,18.5087
92.543323157114,0.8,0.03,125,-1,1.33e-06,0.8,1e-06,100,0.5,18.5087
92.543323157114,0.85,0.03,125,1,1.33e-06,0.8,1e-06,100,0.5,13.8815
92.543323157114,0.85,0.03,125,-1,1.33e-06,0.8,1e-06,100,0.5,13.8815
92.543323157114,0.9,0.03,125,1,1.33e-06,0.8,1e-06,100,0.5,9.2543
92.543323157114,0.9,0.03,125,-1,1.33e-06,0.8,1e-06,100,0.5,9.2543
92.543323157114,0.95,0.03,125,1,1.33e-06,0.8,1e-06,100,0.5,4.6272
92.543323157114,0.95,0.03,125,-1,1.33e-06,0.8,1e-06,100,0.5,4.6272
92.543323157114,1,0.03,125,1,1.33e-06,0.8,1e-06,100,0.5,1.3427
92.543323157114,1,0.03,125,-1,1.33e-06,0.8,1e-06,100,0.5,0
92.543323157114,1.05,0.03,125,1,1.33e-06,0.8,1e-06,100,0.5,0.4311
92.543323157114,1.05,0.03,125,-1,1.33e-06,0.8,1e-06,100,0.5,0
92.543323157114,1.1,0.03,125,1,1.33e-06,0.8,1e-06,100,0.5,0.1384
92.543323157114,1.1,0.03,125,-1,1.33e-06,0.8,1e-06,100,0.5,0
92.543323157114,1.15,0.03,125,1,1.33e-06,0.8,1e-06,100,0.5,0.0267
92.543323157114,1.15,0.03,125,-1,1.33e-06,0.8,1e-06,100,0.5,0
92.543323157114,1.2,0.03,125,1,1.33e-06,0.8,1e-06,100,0.5,0
92.543323157114,1.2,0.03,125,-1,1.33e-06,0.8,1e-06,100,0.5,0
92.543323157114,0.8,0.03,179,1,1.33e-06,0.8,1e-06,100,0.5,18.5087
92.543323157114,0.8,0.03,179,-1,1.33e-06,0.8,1e-06,100,0.5,18.5087
92.543323157114,0.85,0.03,179,1,1.33e-06,0.8,1e-06,100,0.5,13.8815
92.543323157114,0.85,0.03,179,-1,1.33e-06,0.8,1e-06,100,0.5,13.8815
92.543323157114,0.9,0.03,179,1,1.33e-06,0.8,1e-06,100,0.5,9.2543
92.543323157114,0.9,0.03,179,-1,1.33e-06,0.8,1e-06,100,0.5,9.2543
92.543323157114,0.95,0.03,179,1,1.33e-06,0.8,1e-06,100,0.5,4.6272
92.543323157114,0.95,0.03,179,-1,1.33e-06,0.8,1e-06,100,0.5,4.6272
92.543323157114,1,0.03,179,1,1.33e-06,0.8,1e-06,100,0.5,0.9629
92.543323157114,1,0.03,179,-1,1.33e-06,0.8,1e-06,100,0.5,0
92.543323157114,1.05,0.03,179,1,1.33e-06,0.8,1e-06,100,0.5,0.166
92.543323157114,1.05,0.03,179,-1,1.33e-06,0.8,1e-06,100,0.5,0
92.543323157114,1.1,0.03,179,1,1.33e-06,0.8,1e-06,100,0.5,0.035
92.543323157114,1.1,0.03,179,-1,1.33e-06,0.8,1e-06,100,0.5,0
92.543323157114,1.15,0.03,179,1,1.33e-06,0.8,1e-06,100,0.5,0.0053
92.543323157114,1.15,0.03,179,-1,1.33e-06,0.8,1e-06,100,0.5,0
92.543323157114,1.2,0.03,179,1,1.33e-06,0.8,1e-06,100,0.5,0
92.543323157114,1.2,0.03,179,-1,1.33e-06,0.8,1e-06,100,0.5,0
92.543323157114,0.8,0.03,251,1,1.33e-06,0.8,1e-06,100,0.5,18.5087
92.543323157114,0.8,0.03,251,-1,1.33e-06,0.8,1e-06,100,0.5,18.5087
92.543323157114,0.85,0.03,251,1,1.33e-06,0.8,1e-06,100,0.5,13.8815
92.543323157114,0.85,0.03,251,-1,1.33e-06,0.8,1e-06,100,0.5,13.8815
92.543323157114,0.9,0.03,251,1,1.33e-06,0.8,1e-06,100,0.5,9.2543
92.543323157114,0.9,0.03,251,-1,1.33e-06,0.8,1e-06,100,0.5,9.2543
92.543323157114,0.95,0.03,251,1,1.33e-06,0.8,1e-06,100,0.5,4.6272
92.543323157114,0.95,0.03,251,-1,1.33e-06,0.8,1e-06,100,0.5,4.6272
92.543323157114,1,0.03,251,1,1.33e-06,0.8,1e-06,100,0.5,0.6251
92.543323157114,1,0.03,251,-1,1.33e-06,0.8,1e-06,100,0.5,0
92.543323157114,1.05,0.03,251,1,1.33e-06,0.8,1e-06,100,0.5,0.0573
92.543323157114,1.05,0.03,251,-1,1.33e-06,0.8,1e-06,100,0.5,0
92.543323157114,1.1,0.03,251,1,1.33e-06,0.8,1e-06,100,0.5,0.0062
92.543323157114,1.1,0.03,251,-1,1.33e-06,0.8,1e-06,100,0.5,0
92.543323157114,1.15,0.03,251,1,1.33e-06,0.8,1e-06,100,0.5,0.0006
92.543323157114,1.15,0.03,251,-1,1.33e-06,0.8,1e-06,100,0.5,0
92.543323157114,1.2,0.03,251,1,1.33e-06,0.8,1e-06,100,0.5,0
